Ngramme	Frequence
ne fet	1
fet pas	1
pas son	1
demage qui	1
qui la	1
la dit	1
dit enceis	1
enceis fet	1
preu vers	1
en tens	1
tens et	1
en leu	1
leu li	1
li merira	1
merira ge	1
ge nen	1
nen dout	1
dout rien	1
rien kar	1
il guerredone	1
guerredone tot	1
tot bien	1
ce mes	1
mes pris	1
pris talant	1
talant de	1
de dire	1
dire un	1
bone matire	1
matire por	1
por crestiens	1
crestiens edifier	1
edifier et	1
et pour	1
il mest	1
mest mestier	1
mestier que	1
que bone	1
bone parole	1
parole me	1
me tienge	1
tienge boen	1
leu vers	1
qui me	1
me meintienge	1
meintienge en	1
servise et	1
tel me	1
me face	1
face que	1
je le	1
le veie	1
veie face	1
a face	1
face jadis	1
jadis avint	1
avint ce	1
ce dit	1
dit lestoiere	1
lestoiere que	1
que dui	1
dui frère	1
frère archade	1
honoire furent	1
furent emperére	1
emperére de	1
rome ensemble	1
ensemble en	1
en lor	1
lor tens	1
tens out	1
out un	1
un home	1
home en	1
cité boen	1
boen crestien	1
crestien ki	1
ki aveit	1
aveit non	1
non eufemien	1
eufemien riches	1
riches hom	1
hom ert	1
ert de	1
grant noblece	1
noblece de	1
grant poer	1
poer de	1
grant hautece	1
hautece cert	1
cert le	1
plus haut	1
haut por	1
verité de	1
cité mes	1
mes por	1
ce ne	1
ne lessot	1
lessot il	1
il mie	1
mie ke	1
ke i	1
i ne	1
fust de	1
bone vie	1
vie kil	1
kil ameit	1
ameit deu	1
et sainte	1
sainte iglise	1
iglise et	1
et quanquapent	1
quanquapent a	1
servise il	1
ert home	1
home de	1
boen afere	1
afere douz	1
douz et	1
et creable	1
creable et	1
et aumoniers	1
aumoniers et	1
et charitables	1
charitables treis	1
treis feiz	1
feiz le	1
jor erent	1
erent les	1
les tables	1
tables aparrelées	1
aparrelées richement	1
richement en	1
son ostel	1
ostel a	1
gent aus	1
aus vueves	1
vueves et	1
et aus	1
aus orfelins	1
orfelins aus	1
aus trespassanz	1
trespassanz aus	1
aus pelerins	1
pelerins a	1
qui mestier	1
mestier en	1
en aveient	1
aveient et	1
deu le	1
le requereient	1
requereient et	1
quant cert	1
cert que	1
que mengier	1
mengier voleit	1
voleit a	1
a none	1
none si	1
il soleit	1
soleit menjout	1
menjout mès	1
son mengier	1
mengier nert	1
nert pas	1
pas farsi	1
farsi de	1
de chufles	1
chufles ne	1
de gas	1
gas de	1
de bordes	1
bordes ne	1
de lecheries	1
lecheries de	1
de guerseiz	1
guerseiz ne	1
