Ngramme	Frequence
i a	7
e plus	7
e si	7
tot le	6
sont e	6
de lor	6
tant com	5
nen i	5
cil qui	5
e en	5
a non	5
e li	5
la ot	5
sor les	5
que li	5
si que	5
la reïne	5
le mont	4
ço mest	4
que les	4
est grant	4
e les	4
e des	4
de grant	4
e de	4
les escuz	4
vos di	4
en mi	4
cil dedenz	4
de la	4
si com	3
dit e	3
li mondes	3
a plus	3
plus nen	3
eles sont	3
e maint	3
qui ne	3
en sont	3
en la	3
la partie	3
mest a	3
a vis	3
e que	3
qui de	3
que jo	3
de veir	3
que mout	3
e quant	3
de ses	3
fiere e	3
si fait	3
ne vit	3
fu toz	3
ni a	3
e o	3
lor i	3
si vos	3
que cil	3
e par	3
la nuit	3
com la	2
soz ciel	2
nen ot	2
en tot	2
tot en	2
en tant	2
com li	2
plus ne	2
ne plus	2
nen distrent	2
qui par	2
par les	2
e qui	2
cinquante sis	2
rien vivant	2
maint en	2
mais de	2
par non	2
non les	2
e a	2
ço est	2
est en	2
partie de	2
ne pot	2
por les	2
les piez	2
ne ne	2
grant la	2
jo ne	2
grant e	2
qua ço	2
dont jo	2
la tierce	2
tierce a	2
la quarte	2
la mer	2
la quinte	2
la siste	2
apelent la	2
assez a	2
qui bien	2
dire e	2
la plus	2
mais la	2
qui les	2
que lom	2
en queus	2
il sont	2
li queus	2
queus en	2
en icez	2
est pleins	2
e azonis	2
de queus	2
queus lieus	2
lieus il	2
sor eus	2
ne de	2
quil a	2
sai de	2
mout par	2
trestoz entiers	2
a nul	2
nul jor	2
jor mais	2
mais si	2
a un	2
al meins	2
sen est	2
i sont	2
sont a	2
joie e	2
a mout	2
mout grant	2
grant joie	2
les plus	2
qui plus	2
plus vaillant	2
sont puis	2
ses ieuz	2
que ja	2
ne ja	2
armes portent	2
a troie	2
proz e	2
e hardie	2
hardie e	2
e bele	2
e sage	2
mout ert	2
e honoree	2
que nen	2
fait duel	2
onc si	2
lor gent	2
li reis	2
li fait	2
fait grant	2
quant li	2
e retrait	2
perte ne	2
ne fu	2
que rien	2
bien sa	2
ne sen	2
a fait	2
le rei	2
rei priant	2
enseigne e	2
la cité	2
granz e	2
que neis	2
granz cous	2
par la	2
que bien	2
les chiés	2
les costez	2
portaus les	2
les chevaus	2
ja mais	2
cil lor	2
o lui	2
sont li	2
le jor	2
e tant	2
tant lor	2
lor enemis	2
que des	2
li arbalestier	2
e cil	2
les granz	2
li quel	2
o la	2
la soë	2
soë gent	2
ont fait	2
cil de	2
ont lor	2
lor conreiz	2
vont ferir	2
mout le	2
pris les	2
li proz	2
mi le	2
le tas	2
dedenz sen	2
o lor	2
tel dolor	2
ne si	2
del sanc	2
sanc i	2
i est	2
ne fust	2
mais o	2
saietes e	2
fait les	2
lor genz	2
adonc i	2
sa gent	2
les lances	2
e fiers	2
ci ot	2
en i	2
reïne de	2
de cel	2
son destrier	2
e sa	2
ses puceles	2
que la	2
que il	2
de son	2
darmes i	2
i sofri	2
tant des	2
furent greu	2
laidi e	2
senz autre	2
nen eschapast	2
li fiz	2
mout lont	2
lont bien	2
cele nuit	2
e ses	2
li e	2
li jorz	2
description de	1
de lorient	1
lorient le	1
le royaume	1
royaume des	1
des amazones	1
amazones ҫo	1
ҫo que	1
que terre	1
terre e	1
e mer	1
mer avirone	1
avirone si	1
la letre	1
letre dit	1
e sone	1
sone est	1
est ocean	1
ocean dreit	1
dreit apelé	1
apelé en	1
en quatre	1
quatre parz	1
parz est	1
est devisé	1
devisé li	1
mondes toz	1
toz cest	1
cest oriënz	1
