Ngramme	Frequence
del rëaume	7
il estoit	7
et dïent	7
que tant	7
toz li	7
la lande	7
sa mort	7
fet meleaganz	7
vos a	7
fet lanceloz	7
qui mialz	7
est si	7
que rien	6
me sanble	6
terre et	6
dire et	6
ne lor	6
quil ot	6
sachiez bien	6
por vostre	6
il vos	6
dit quil	6
vint devant	6
lui si	6
de quel	6
vostre merci	6
kex li	6
que que	6
or an	6
le fist	6
la meison	6
car je	6
au departir	6
tuit cil	6
le cheval	6
dist sire	6
cuit que	6
covant que	6
des deus	6
il ot	6
au col	6
et as	6
ne puis	6
et tu	6
li nains	6
en ot	6
quel part	6
et voient	6
grant enor	6
enor et	6
des autres	6
i avoit	6
dit a	6
bien a	6
par tans	6
cui quil	6
et es	6
a lautre	6
a consoil	6
au plus	6
tot de	6
en un	6
bien vos	6
quil i	6
tot an	6
vos dirai	6
forz et	6
ou est	6
mes ce	6
li ponz	6
le pont	6
ces deus	6
les an	6
dit chascuns	6
mie ne	6
non ne	6
la plus	6
voit et	6
devant moi	6
je le	6
ait qui	6
mialz ne	6
quil an	6
a moi	6
il an	6
que sa	6
granz cos	6
la parole	6
quil la	6
san part	6
il lor	6
il en	6
quele i	6
au chief	6
cele qui	6
se fet	6
si me	6
vers le	6
plus tost	6
del cuer	6
quil nel	6
le fet	6
a eise	6
or vos	6
li fet	6
fet et	6
ainz que	6
rëaume de	6
dist que	6
li plest	6
ce cuit	6
quele ne	6
por quel	6
a ses	6
je sai	6
mes or	6
vos esmaiez	6
vos en	6
mau gré	6
gré suen	6
que dex	6
a celui	6
li peres	6
si lor	6
einz que	6
quanque vos	6
moi et	6
i a	6
me dites	6
an prison	6
vont et	6
mialz que	6
sire or	6
certes fet	6
lors dit	6
il avoit	6
un grant	6
sont a	6
estoit et	6
se deu	6
sont et	6
se sont	6
li hom	6
est qui	6
venuz qui	6
la joie	6
dex me	6
sil fust	6
nule rien	6
del pont	6
qui si	6
je nel	6
que plus	6
et mon	6
la pes	6
son pere	6
qua la	6
bien ne	6
la place	6
cuer et	6
que lanceloz	6
et fort	6
en i	6
qui launera	6
est la	5
et san	5
li done	5
au jor	5
en la	5
tant ez	5
vint a	5
de totes	5
ses armes	5
a tel	5
san torne	5
et vient	5
qui avoec	5
tot droit	5
je nai	5
de mon	5
mon servise	5
il me	5
au seneschal	5
vos volez	5
a masse	5
dit quele	5
sire je	5
rois a	5
dit dame	5
rois li	5
lan mainne	5
sachiez que	5
com a	5
vient qui	5
molt le	5
mon consoil	5
ne man	5
gauvains et	5
de tex	5
don ne	5
servise et	5
mes cil	5
plus bel	5
san vet	5
a pié	5
a plus	5
ce qua	5
sa main	5
tu as	5
dire li	5
vialt et	5
san mervoille	5
cist chevaliers	5
voie se	5
chevalier que	5
une tor	5
sor une	5
haute et	5
une dameisele	5
qui sor	5
puis quil	5
ce don	5
par mon	5
quil enuit	5
parmi les	5
les prez	5
et prie	5
a devise	5
dites le	5
soz eve	5
ce li	5
il a	5
tant se	5
voit si	5
si dit	5
con cil	5
son non	5
avoit un	5
et bel	5
cil ne	5
et totes	5
et jure	5
ne lot	5
dahez ait	5
ne vit	5
je soie	5
mains et	5
cil le	5
quil avoit	5
les espees	5
son cuer	5
vers lui	5
cos et	5
bien li	5
trop li	5
le volsist	5
vos est	5
li cuers	5
plains de	5
an haut	5
ansanble et	5
lors san	5
une grant	5
en une	5
une pucele	5
part et	5
o moi	5
a force	5
a luis	5
se cil	5
se tret	5
a a	5
le chief	5
qui bien	5
les chevaliers	5
li un	5
ne plus	5
feire ne	5
li puet	5
vos puis	5
et dex	5
ne volsist	5
ce vos	5
celi qui	5
mie si	5
ne soit	5
quele a	5
cele dit	5
sai bien	5
vos veez	5
que tot	5
molt po	5
nule chose	5
molt san	5
mestier de	5
de lor	5
son oste	5
si a	5
sanz nule	5
con sil	5
que ni	5
por nule	5
einçois que	5
ne nos	5
en avoit	5
me doint	5
ne an	5
an ta	5
lors le	5
sor son	5
sire por	5
an lui	5
ne fist	5
ne que	5
de cele	5
vos avez	5
cil del	5
ne pot	5
venuz et	5
li vaslez	5
quant li	5
de ceste	5
bien feire	5
feire le	5
sus et	5
le voient	5
mal ne	5
dire ne	5
et chevalier	5
la meslee	5
an sont	5
le cors	5
la pierre	5
il vindrent	5
est bien	5
si fort	5
mort et	5
son seignor	5
est cil	5
de prison	5
force et	5
ce dit	5
lautre a	5
an leu	5
sanz plus	5
garde ne	5
quant de	5
les fers	5
li cors	5
rien qui	5
venue a	5
chief de	5
riens nule	5
de toz	5
le sanc	5
molt fort	5
fort et	5
ses plaies	5
or me	5
par moi	5
mien esciant	5
voel je	5
pas por	5
vers vos	5
mes filz	5
de celui	5
rois qui	5
dom il	5
les dames	5
devant la	5
genz et	5
que au	5
cort le	5
le seneschal	5
la chanbre	5
oiant toz	5
lancelot et	5
lancelot qui	5
fu si	5
deu plest	5
quan le	5
est venue	5
des chevaliers	5
ne vient	5
dïent que	5
nos a	5
por lancelot	5
et neporquant	5
les dameiseles	5
que ma	4
vialt que	4
el monde	4
qui i	4
celes qui	4
que mialz	4
del chevalier	4
chevalier de	4
rien ni	4
avoec les	4
le puet	4
puet mes	4
ou je	4
un covant	4
an essil	4
a kex	4
comance a	4
tot autresi	4
man irai	4
talant de	4
sire rois	4
sanz respit	4
cort et	4
ne savez	4
quant por	4
a estros	4
ce poise	4
moi que	4
vient et	4
an pri	4
de si	4
je ai	4
mes par	4
par un	4
rois de	4
de joie	4
que son	4
molt man	4
la forest	4
poise et	4
si lan	4
dit or	4
toz armez	4
ses chevax	4
qui au	4
cil et	4
il sont	4
si pres	4
au moins	4
rois molt	4
avez or	4
cortois et	4
li cheval	4
autre qui	4
de sanc	4
que cist	4
ou a	4
cil cui	4
le meillor	4
le plus	4
il trova	4
ot un	4
a cel	4
par force	4
totes les	4
quant tu	4
dit au	4
tu viax	4
monter sor	4
chevaliers que	4
se part	4
qui ce	4
le vialt	4
comande et	4
chevalier si	4
reïne se	4
qui ci	4
il te	4
tuit troi	4
une porte	4
einz le	4
a quel	4
fu il	4
qui tot	4
avoit et	4
la torz	4
san ala	4
por neant	4
et bele	4
un autre	4
quele ot	4
biax et	4
fu pas	4
chevaliers li	4
ele ne	4
molt chier	4
or i	4
voel ge	4
el lit	4
se couche	4
fu mie	4
vers les	4
dras et	4
et prant	4
ot fet	4
dameisele de	4
quant an	4
le vit	4
quil fust	4
dameisele et	4
si lont	4
mes si	4
an un	4
li requiert	4
le set	4
dit bien	4
la terre	4
dameisele si	4
an vostre	4
vos pleira	4
mon pooir	4
tot son	4
se met	4
et granz	4
prise et	4
molt i	4
le congié	4
non li	4
a non	4
fet a	4
antre deus	4
je me	4
est plus	4
droite voie	4
va et	4
et lautre	4
fet messire	4
droiz que	4
sil est	4
ou non	4
an cele	4
fu de	4
que sages	4
el gué	4
et sor	4
pas et	4
li escuz	4
qui vos	4
que mar	4
a une	4
respont je	4
cil se	4
sanble que	4
prie que	4
plest a	4
foi que	4
tu le	4
fet molt	4
ot la	4
qui par	4
puis se	4
a mise	4
ja si	4
tote voie	4
li vient	4
voir ne	4
se por	4
une foiz	4
ou ge	4
li rant	4
li demandent	4
bele et	4
sage et	4
moi vos	4
a respondu	4
je nan	4
ialz et	4
cil des	4
com ele	4
ne len	4
por son	4
anz et	4
la vos	4
tant i	4
a tans	4
quil soit	4
il mie	4
ne sera	4
deus chevaliers	4
molt en	4
en ai	4
moi merci	4
se la	4
molt sovant	4
tret et	4
et un	4
fiert si	4
aprés lui	4
vienent et	4
vint et	4
dit par	4
sa chemise	4
la soe	4
einz san	4
molt bele	4
nel puet	4
sil ne	4
sire de	4
plus a	4
mie que	4
molt vos	4
vos di	4
le voit	4
li jorz	4
et tost	4
quan li	4
ceste voie	4
nos ne	4
plus quil	4
ce la	4
quil vienent	4
mes quant	4
que fors	4
mes sil	4
je voi	4
li die	4
requier et	4
et pri	4
me celez	4
quant ce	4
dit por	4
se le	4
voir an	4
la nuiz	4
an tot	4
vos celui	4
lonc tans	4
bien quil	4
alez et	4
con se	4
chose que	4
que ses	4
il plus	4
salue et	4
de boche	4
je plus	4
a neant	4
or ai	4
quil vos	4
cui je	4
de tot	4
la li	4
me fust	4
li quex	4
et sele	4
tantost con	4
se tienent	4
boen gré	4
doint joie	4
mon cors	4
ensi le	4
voirs est	4
est que	4
bien sai	4
tant an	4
plus en	4
einz me	4
fil quil	4
cil dïent	4
vont tuit	4
braz et	4
toi se	4
dïent tuit	4
a lencontre	4
de coi	4
les letres	4
plus grant	4
jel vos	4
de neant	4
voldroie estre	4
ot tot	4
androit de	4
si granz	4
que toz	4
toz seus	4
sanz dote	4
et avoec	4
fu li	4
qua lui	4
tant la	4
dame et	4
et deus	4
biax dolz	4
reïne que	4
roi et	4
autre chose	4
vos i	4
ni puet	4
filz au	4
au vavasor	4
or ne	4
grant vertu	4
an travers	4
chevalier ne	4
a si	4
il les	4
sa veüe	4
dex maït	4
il fust	4
tor et	4
vos covient	4
les armes	4
an lestor	4
hiaumes et	4
trestoz les	4
le sorent	4
que tuit	4
li plus	4
il vint	4
cil les	4
ne sont	4
si te	4
as espees	4
blasme et	4
tuit ansanble	4
et tel	4
deu ne	4
me het	4
ce le	4
plus et	4
boen leu	4
dist a	4
san tornent	4
ot et	4
la mer	4
vos si	4
quil me	4
piez et	4
ne sevent	4
jus de	4
ce fet	4
assez que	4
tenir por	4
ainz quil	4
que lan	4
del tot	4
lui de	4
ancontre lui	4
sanblant de	4
rois le	4
me saut	4
mal gré	4
puis le	4
a cest	4
les a	4
les puceles	4
fu fez	4
fez a	4
por les	4
il puet	4
se painne	4
tant quan	4
querre et	4
li prison	4
et meliaganz	4
reïne ne	4
un petit	4
lié et	4
tuit et	4
ou li	4
que vostre	4
a lancelot	4
veoir ne	4
ot molt	4
an fu	4
liez que	4
a po	4
point de	4
pres et	4
ma parole	4
quant lanceloz	4
par sa	4
voirs que	4
puet et	4
li ont	4
se ce	4
mes ainz	4
dis et	4
ce quele	4
la mort	4
les suens	4
bien mes	4
vos qui	4
si estoit	4
ses cuers	4
les dras	4
estoient et	4
pont soz	4
lor a	4
tant en	4
roi dirlande	4
qui porte	4
et veez	4
dame de	3
dame qui	3
sa dame	3
maleoit gré	3
painne et	3
aprés mangier	3
si fu	3
ot avoec	3
au mangier	3
vos un	3
cort molt	3
san vint	3
pas einz	3
ma prison	3
ta terre	3
te voel	3
force ne	3
li estuet	3
lan poise	3
luis de	3
dit de	3
chevalier a	3
an cui	3
vers moi	3
le mangier	3
par ire	3
molt longuemant	3
si man	3
mialz li	3
a certes	3
rois je	3
vos quier	3
en cest	3
je por	3
vos doigne	3
sanz demorance	3
fet kex	3
na mestier	3
demande et	3
a ma	3
ne vialt	3
feire por	3
as piez	3
se sa	3
rois la	3
reïne i	3
i va	3
grant enui	3
me vient	3
poise moi	3
don vos	3
vos vient	3
mie a	3
il vostre	3
