Ngramme	Frequence
la citet	15
de la	13
li pedre	12
e li	11
qued il	10
de rome	9
la medre	9
saint home	9
la pulcele	8
cel saint	8
e la	8
ja mais	7
rome la	7
danz alexis	7
en la	7
dist il	7
ne sen	7
e de	7
pedre e	7
saint cors	7
son pedre	6
son cors	6
com il	6
si grant	6
ne pot	6
il ne	6
medre e	6
en rome	6
si li	6
ço dist	5
son seinor	5
il sen	5
a grant	5
dont il	5
a la	5
grant dol	5
pot estre	5
ne m	5
mais ne	5
la chartre	5
li apostolies	5
li poples	5
e ço	5
e tantes	5
e si	5
son fil	4
tote la	4
la contrede	4
ad a	4
la chambre	4
e deus	4
que ne	4
ou il	4
dreit a	4
alsis la	4
la spose	4
quant il	4
filz alexis	4
dist ele	4
ne por	4
par nule	4
nule guise	4
sen volt	4
lor dist	4
il le	4
la soe	4
la gent	4
la presse	4
fut li	3
al tens	3
que deus	3
out nom	3
lor en	3
deu en	3
a son	3
donc li	3
ad un	3
de tot	3
a deu	3
dist li	3
del ciel	3
de son	3
deus dist	3
fui molt	3
li at	3
donc en	3
sen fuit	3
la nef	3
par mer	3
a terre	3
ne sai	3
en alsis	3
ne len	3
chiers filz	3
de ses	3
dan alexis	3
ne lreconurent	3
li altre	3
sai dire	3
a rome	3
e son	3
en sui	3
por amor	3
le dol	3
nient a	3
lhome deu	3
deu e	3
guise ne	3
toit le	3
preient que	3
que dels	3
dels aiet	3
aiet mercit	3
a cel	3
sen pot	3
soz le	3
le degret	3
degret ou	3
deu que	3
cors en	3
e com	3
est la	3
apostolies e	3
li emperedor	3
cors saint	3
saint alexis	3
est li	3
sainz alexis	3
del pedre	3
ço lor	3
de ta	3
el ciel	3
sin fui	3
ço peiset	3
en terre	3
que toit	3
bons fut	2
li siecles	2
ni at	2
tot est	2
mais niert	2
et al	2
par amat	2
amat tant	2
est e	2
deus nos	2
riches hom	2
fut de	2
nom li	2
qui donc	2
toz ses	2
et honorede	2
e reis	2
reis celestes	2
par ton	2
que la	2
pois li	2
li bons	2
li enfes	2
quant veit	2
pedre que	2
que il	2
del siecle	2
en avant	2
li dui	2
de lor	2
tot en	2
en tot	2
son talent	2
et il	2
il fut	2
ta spose	2
deu del	2
vint en	2
il com	2
ne ten	2
alexis la	2
mortel vide	2
en icest	2
icest siecle	2
li comandet	2
en mie	2
mie nuit	2
nuit sen	2
fuit de	2
mer la	2
est aloez	2
laisent corre	2
corre par	2
a lalice	2
molt bele	2
bele iloc	2
iloc arivet	2
de deu	2
par comandement	2
comandement deu	2
qui portat	2
damne deu	2
son aveir	2
tot le	2
as povres	2
ne volt	2
tant en	2
dont son	2
se lui	2
lui n	2
n remaint	2
remaint si	2
si lrent	2
lrent as	2
et a	2
il ço	2
il en	2
respont la	2
dist la	2
bels sire	2
ne pois	2
pois estre	2
en vindrent	2
son vis	2
pedre a	2
a lui	2
ne ne	2
alexis en	2
lodet deu	2
il est	2
ne vos	2
vos sai	2
dire com	2
ne lpovrent	2
ne lestot	2
lestot demander	2
prist a	2
por quei	2
ta medre	2
tote en	2
mais nierc	2
nierc liede	2
tes pedre	2
si la	2
a tel	2
ne s	2
ne ja	2
grant honor	2
alexis acertes	2
ton fil	2
ensembl od	2
od tei	2
dol de	2
por mon	2
la dolor	2
bone volentet	2
dis e	2
e set	2
a dire	2
deu servise	2
volt torner	2
il ad	2
at si	2
deus fist	2
por soe	2
soe amor	2
ço li	2
en paradis	2
cil vait	2
vait si	2
si lquiert	2
ne lset	2
certes dist	2
volt esloinier	2
trestot le	2
li grant	2
grant e	2
li petit	2
e toit	2
veit que	2
qui plus	2
qui tot	2
por hoc	2
que jo	2
en lor	2
lor bailide	2
at que	2
les rues	2
od lui	2
en ta	2
tel dolor	2
quant ot	2
ot li	2
pedre la	2
plorent si	2
si oil	2
amor deu	2
e por	2
i out	2
pot hom	2
pulcele qued	2
il out	2
out esposede	2
onques ne	2
nil ne	2
ne li	2
il eret	2
por lui	2
si est	2
ou gist	2
la le	2
grant poverte	2
son grant	2
li getent	2
sen corocet	2
ned il	2
saintismes hom	2
le lor	2
sa mercit	2
quer ne	2
ne neuls	2
hom ne	2
li volt	2
toe mercit	2
alexis de	2
com sen	2
ne la	2
une voiz	2
gist en	2
li depreient	2
qui lont	2
lont odit	2
quil ont	2
depreient deu	2
que conseil	2
conseil lor	2
en doinst	2
doinst dicel	2
dicel saint	2
home par	2
par qui	2
qui il	2
il guariront	2
la maison	2
toit sen	2
le prenent	2
li hom	2
avant la	2
toit cil	2
en tant	2
tant dementres	2
iloc ont	2
de nule	2
vis que	2
e bel	2
chartre li	2
ço que	2
soz mon	2
mon degret	2
mercit mercit	2
par la	2
citet e	2
e filz	2
filz dist	2
deu mercit	2
com par	2
par fui	2
tantes lairmes	2
lairmes por	2
por le	2
le ton	2
ton cors	2
empor tei	2
tei filz	2
cure si	2
grant dolor	2
dolor oi	2
oi mest	2
mest apareude	2
out si	2
ele com	2
por tei	2
çost grant	2
grant merveile	2
merveile que	2
ta jovente	2
ainz que	2
peiset mei	2
mei que	2
sire dist	2
le saint	2
cil seinor	2
quer par	2
par cestui	2
cestui avrons	2
li preions	2
preions que	2
que de	2
de toz	2
toz mais	2
mais nos	2
nos tolget	2
en portent	2
le cors	2
alexis e	2
li preient	2
toit i	2
i acorent	2
gent de	2
plus tost	2
tost i	2
grant est	2
cest saint	2
qui tant	2
qui lempirie	2
nos font	2
ont lor	2
grant ledice	2
por cel	2
cors quil	2
deu medisme	2
en est	2
enz el	2
i at	2
alquant i	2
la terre	2
voillent ou	2
ou non	2
non si	2
si llaissent	2
et en	2
sont lor	2
lor anemes	2
siecles al	1
tens ancienor	1
ancienor quer	1
quer feit	1
feit i	1
i ert	1
ert e	1
e justise	1
justise et	1
et amor	1
amor si	1
si ert	1
ert credance	1
credance dont	1
dont or	1
or ni	1
at nul	1
nul prot	1
prot tot	1
est mudez	1
mudez perdude	1
perdude at	1
at sa	1
sa color	1
color ja	1
niert tels	1
tels com	1
com fut	1
fut as	1
as anceisors	1
anceisors al	1
tens noe	1
noe et	1
tens abraham	1
abraham et	1
al david	1
david que	1
deus par	1
tant bons	1
siecles ja	1
niert si	1
si vailanz	1
vailanz vielz	1
vielz est	1
e frailes	1
frailes tot	1
tot sen	1
sen vait	1
vait declinant	1
declinant sist	1
sist empeiriez	1
empeiriez tot	1
tot bien	1
bien vait	1
vait remanant	1
remanant pois	1
pois icel	1
icel tens	1
tens que	1
nos vint	1
vint salver	1
salver nostre	1
nostre anceisor	1
anceisor ovrent	1
ovrent cristientet	1
cristientet si	1
si fut	1
fut uns	1
uns sire	1
sire de	1
citet riches	1
hom fut	1
de grant	1
grant nobilitet	1
nobilitet por	1
por ço	1
ço lvos	1
lvos di	1
di dun	1
dun son	1
fil voil	1
voil parler	1
parler eufemiens	1
eufemiens ensi	1
ensi out	1
pedre cons	1
cons fut	1
rome del	1
del mielz	1
mielz qui	1
donc i	1
i eret	1
eret sor	1
sor toz	1
ses pers	1
pers lamat	1
lamat li	1
li emperedre	1
emperedre donc	1
donc prist	1
prist muilier	1
muilier vailant	1
vailant et	1
honorede des	1
des mielz	1
mielz gentils	1
gentils de	1
de tote	1
contrede pois	1
pois converserent	1
converserent ensemble	1
ensemble iongement	1
iongement que	1
que enfant	1
enfant novrent	1
