Ngramme	Frequence
cui estovra	2
de li	2
chele a	2
goie ki	2
kant nostre	2
goios chelui	2
de grant	2
ne sont	2
ne rois	2
rois ne	2
avant et	2
li autre	2
botet et	2
lor mains	2
me laissiés	2
si vos	2
vos irai	2
irai conquierre	2
conquierre et	2
te ferai	2
ne pora	2
sos chiel	2
dius a	2
de car	2
biele si	2
si iert	2
iert li	2
sire kant	2
kensemble od	2
a tant	2
tant sen	2
sen tome	2
diu siervir	2
fait se	2
il la	2
kainc mais	2
fut plus	2
se vait	2
a laliche	2
cuident venir	2
mais diu	2
ne plot	2
ki les	2
avant si	2
un sol	2
sol jor	2
jor a	2
le barge	2
i estut	2
ne but	2
si a	2
tot nut	2
mais jou	2
ne sai	2
sire len	2
droit en	2
ichou kil	2
jor ke	2
chis hon	2
ens el	2
el mostier	2
ses peciés	2
de l	2
werpit et	2
entre les	2
le pot	2
dou soper	2
n i	2
ke tot	2
ne fait	2
grant peine	2
a chiaus	2
chiaus de	2
le contrée	2
ont por	2
duel me	2
cuert en	2
lespose crie	2
dolente et	2
au piet	2
a trois	2
tantes fois	2
men fil	2
nul jor	2
veut aler	2
tot droit	2
frans hon	2
en ses	2
les ieus	2
sen vis	2
en plorant	2
plorant et	2
de ches	2
siens siers	2
les palais	2
ki vait	2
ii les	2
tant kil	2
mout vos	2
au conte	2
ki rome	2
mout le	2
une dame	2
puchiele ki	2
li ot	2
or le	2
aler dist	2
vit si	2
mais niert	2
tociés ne	2
forment il	2
et ke	2
ke ses	2
ses cors	2
au pére	2
ke mout	2
est si	2
ses piés	2
ni est	2
ke au	2
kainc ne	2
ke uns	2
alexis a	2
chest siecle	2
par lui	2
sains a	2
jou vos	2
vos ai	2
apielet frére	2
ele jou	2
por moi	2
en cheste	2
estet dis	2
en mout	2
si l	2
le clerc	2
mais voirement	2
ne cuide	2
cuide ne	2
fors dou	2
li ciers	2
dame dist	2
ke vos	2
chele part	2
part vint	2
li est	2
mierchit por	2
sainte vie	2
tu nos	2
as chelet	2
ke nos	2
enviers diu	2
fist le	2
saint home	2
et dou	2
dou grant	2
chiertes dist	2
il chi	2
li ber	2
li barge	2
doit aler	2
viers sen	2
france mére	2
pére ki	2
rome a	2
et chele	2
chele mére	2
ki si	2
cui jou	2
jou avoie	2
si douchement	2
